Date,Price,Open,High,Low,Vol.,Change %,Close,Volume,Date,Ticker,Type
2016-09-13,"2,065.04",2038.57,2070.61,2033.1,2.43B,2.93,2065.04,2430000000.0,2016-09-13,SET100,StockIndex
2016-09-14,"2,079.35",2060.91,2083.81,2058.65,1.86B,0.69,2079.35,1860000000.0,2016-09-14,SET100,StockIndex
2016-09-15,"2,083.24",2080.82,2092.7,2074.61,2.11B,0.19,2083.24,2109999999.9999998,2016-09-15,SET100,StockIndex
2016-09-16,"2,109.74",2093.86,2109.74,2087.37,3.15B,1.27,2109.74,3150000000.0,2016-09-16,SET100,StockIndex
2016-09-19,"2,129.32",2114.98,2130.13,2110.25,2.18B,0.93,2129.32,2180000000.0,2016-09-19,SET100,StockIndex
2016-09-20,"2,099.01",2124.17,2124.98,2088.5,2.24B,-1.42,2099.01,2240000000.0,2016-09-20,SET100,StockIndex
2016-09-21,"2,120.41",2110.97,2137.41,2108.98,2.56B,1.02,2120.41,2560000000.0,2016-09-21,SET100,StockIndex
2016-09-22,"2,150.09",2140.57,2153.12,2135.6,2.22B,1.4,2150.09,2220000000.0,2016-09-22,SET100,StockIndex
2016-09-23,"2,129.41",2149.98,2149.98,2116.65,2.32B,-0.96,2129.41,2320000000.0,2016-09-23,SET100,StockIndex
2016-09-26,"2,123.37",2109.87,2127.25,2105.38,1.67B,-0.28,2123.37,1670000000.0,2016-09-26,SET100,StockIndex
2016-09-27,"2,121.79",2130.07,2136.78,2121.75,1.51B,-0.07,2121.79,1510000000.0,2016-09-27,SET100,StockIndex
2016-09-28,"2,107.35",2121.03,2125.67,2102.6,1.71B,-0.68,2107.35,1710000000.0,2016-09-28,SET100,StockIndex
2016-09-29,"2,126.37",2126.71,2138.69,2120.29,2.06B,0.9,2126.37,2060000000.0,2016-09-29,SET100,StockIndex
2016-09-30,"2,112.87",2116.12,2123.46,2107.3,1.66B,-0.63,2112.87,1660000000.0,2016-09-30,SET100,StockIndex
2016-10-03,"2,126.07",2124.99,2131.79,2120.62,1.68B,0.62,2126.07,1680000000.0,2016-10-03,SET100,StockIndex
2016-10-04,"2,156.17",2132.86,2158.03,2130.15,2.46B,1.42,2156.17,2460000000.0,2016-10-04,SET100,StockIndex
2016-10-05,"2,154.79",2160.13,2161.92,2148.27,2.12B,-0.06,2154.79,2120000000.0,2016-10-05,SET100,StockIndex
2016-10-06,"2,158.13",2158.17,2166.48,2152.17,2.72B,0.15,2158.13,2720000000.0,2016-10-06,SET100,StockIndex
2016-10-07,"2,143.91",2158.26,2159.24,2138.13,2.51B,-0.66,2143.91,2510000000.0,2016-10-07,SET100,StockIndex
2016-10-10,"2,073.56",2064.29,2093.48,2060.55,4.02B,-3.28,2073.56,4019999999.9999995,2016-10-10,SET100,StockIndex
2016-10-11,"2,048.30",2086.89,2089.8,2032.05,3.08B,-1.22,2048.3,3080000000.0,2016-10-11,SET100,StockIndex
2016-10-12,"2,000.16",2032.86,2037.42,1893.57,6.58B,-2.35,2000.16,6580000000.0,2016-10-12,SET100,StockIndex
2016-10-13,"2,020.39",1970.77,2020.39,1924.98,5.08B,1.01,2020.39,5080000000.0,2016-10-13,SET100,StockIndex
2016-10-14,"2,109.65",2098.79,2115.88,2072.67,5.16B,4.42,2109.65,5160000000.0,2016-10-14,SET100,StockIndex
2016-10-17,"2,104.44",2096.78,2113.36,2084.89,2.73B,-0.25,2104.44,2730000000.0,2016-10-17,SET100,StockIndex
2016-10-18,"2,100.78",2107.89,2111.33,2088.19,2.44B,-0.17,2100.78,2440000000.0,2016-10-18,SET100,StockIndex
2016-10-19,"2,110.48",2090.43,2120.34,2086.62,2.67B,0.46,2110.48,2670000000.0,2016-10-19,SET100,StockIndex
2016-10-20,"2,120.70",2126.37,2130.7,2118.33,2.47B,0.48,2120.7,2470000000.0,2016-10-20,SET100,StockIndex
2016-10-21,"2,129.42",2123.38,2130.92,2116.3,2.43B,0.41,2129.42,2430000000.0,2016-10-21,SET100,StockIndex
2016-10-25,"2,136.91",2136.37,2139.94,2122.8,2.15B,0.35,2136.91,2150000000.0,2016-10-25,SET100,StockIndex
2016-10-26,"2,113.13",2135.07,2137.1,2113.13,1.98B,-1.11,2113.13,1980000000.0,2016-10-26,SET100,StockIndex
2016-10-27,"2,120.14",2113.04,2125.75,2108.14,2.24B,0.33,2120.14,2240000000.0,2016-10-27,SET100,StockIndex
2016-10-28,"2,113.90",2124.1,2125.26,2108.48,1.63B,-0.29,2113.9,1630000000.0,2016-10-28,SET100,StockIndex
2016-10-31,"2,111.50",2111.64,2116.04,2106.16,1.45B,-0.11,2111.5,1450000000.0,2016-10-31,SET100,StockIndex
2016-11-01,"2,123.70",2118.26,2128.09,2116.58,2.40B,0.58,2123.7,2400000000.0,2016-11-01,SET100,StockIndex
2016-11-02,"2,111.99",2119.85,2119.96,2105.36,1.72B,-0.55,2111.99,1720000000.0,2016-11-02,SET100,StockIndex
2016-11-03,"2,101.05",2110.49,2122.41,2100.99,2.14B,-0.52,2101.05,2140000000.0000002,2016-11-03,SET100,StockIndex
2016-11-04,"2,088.70",2093.23,2098.41,2080.47,1.92B,-0.59,2088.7,1920000000.0,2016-11-04,SET100,StockIndex
2016-11-07,"2,115.50",2105.37,2119.98,2103.22,1.95B,1.28,2115.5,1950000000.0,2016-11-07,SET100,StockIndex
2016-11-08,"2,129.56",2118.4,2131.44,2113.99,3.02B,0.66,2129.56,3020000000.0,2016-11-08,SET100,StockIndex
2016-11-09,"2,127.36",2110.79,2127.42,2090.68,4.86B,-0.1,2127.36,4860000000.0,2016-11-09,SET100,StockIndex
2016-11-10,"2,133.55",2143.51,2147.46,2132.91,3.29B,0.29,2133.55,3290000000.0,2016-11-10,SET100,StockIndex
2016-11-11,"2,104.49",2123.73,2124.58,2102.06,2.87B,-1.36,2104.49,2870000000.0,2016-11-11,SET100,StockIndex
2016-11-14,"2,061.13",2080.54,2083.85,2058.65,2.03B,-2.06,2061.13,2029999999.9999998,2016-11-14,SET100,StockIndex
2016-11-15,"2,074.32",2068.18,2077.82,2049.27,2.31B,0.64,2074.32,2310000000.0,2016-11-15,SET100,StockIndex
2016-11-16,"2,069.81",2086.41,2091.32,2068.95,2.28B,-0.22,2069.81,2280000000.0,2016-11-16,SET100,StockIndex
2016-11-17,"2,072.14",2073.9,2076.04,2059.3,1.92B,0.11,2072.14,1920000000.0,2016-11-17,SET100,StockIndex
2016-11-18,"2,069.79",2069.28,2073.86,2058.41,1.67B,-0.11,2069.79,1670000000.0,2016-11-18,SET100,StockIndex
2016-11-21,"2,074.46",2074.0,2083.94,2067.8,1.51B,0.23,2074.46,1510000000.0,2016-11-21,SET100,StockIndex
2016-11-22,"2,087.34",2086.82,2093.07,2084.06,1.71B,0.62,2087.34,1710000000.0,2016-11-22,SET100,StockIndex
2016-11-23,"2,104.48",2094.91,2104.52,2090.21,1.76B,0.82,2104.48,1760000000.0,2016-11-23,SET100,StockIndex
2016-11-24,"2,093.05",2102.04,2105.66,2090.86,2.13B,-0.54,2093.05,2130000000.0,2016-11-24,SET100,StockIndex
2016-11-25,"2,110.11",2099.99,2110.11,2098.36,1.69B,0.82,2110.11,1690000000.0,2016-11-25,SET100,StockIndex
2016-11-28,"2,110.30",2112.99,2117.14,2107.98,1.63B,0.01,2110.3,1630000000.0,2016-11-28,SET100,StockIndex
2016-11-29,"2,104.93",2122.16,2124.73,2102.54,1.81B,-0.25,2104.93,1810000000.0,2016-11-29,SET100,StockIndex
2016-11-30,"2,129.23",2106.68,2132.6,2102.34,2.20B,1.15,2129.23,2200000000.0,2016-11-30,SET100,StockIndex
2016-12-01,"2,135.62",2144.94,2151.9,2133.73,1.94B,0.3,2135.62,1940000000.0,2016-12-01,SET100,StockIndex
2016-12-02,"2,119.67",2138.32,2146.04,2114.5,1.28B,-0.75,2119.67,1280000000.0,2016-12-02,SET100,StockIndex
2016-12-06,"2,142.41",2125.81,2142.41,2119.16,1.18B,1.07,2142.41,1180000000.0,2016-12-06,SET100,StockIndex
2016-12-07,"2,148.59",2139.24,2154.1,2136.12,1.85B,0.29,2148.59,1850000000.0,2016-12-07,SET100,StockIndex
2016-12-08,"2,154.39",2153.72,2163.98,2152.77,2.02B,0.27,2154.39,2020000000.0,2016-12-08,SET100,StockIndex
2016-12-09,"2,155.95",2165.14,2166.61,2150.08,1.54B,0.07,2155.95,1540000000.0,2016-12-09,SET100,StockIndex
2016-12-13,"2,161.96",2158.35,2166.05,2147.38,1.93B,0.28,2161.96,1930000000.0,2016-12-13,SET100,StockIndex
2016-12-14,"2,147.42",2161.91,2163.54,2143.44,1.68B,-0.67,2147.42,1680000000.0,2016-12-14,SET100,StockIndex
2016-12-15,"2,141.16",2137.96,2148.09,2134.8,1.71B,-0.29,2141.16,1710000000.0,2016-12-15,SET100,StockIndex
2016-12-16,"2,142.76",2146.76,2152.45,2140.94,1.47B,0.07,2142.76,1470000000.0,2016-12-16,SET100,StockIndex
2016-12-19,"2,144.92",2145.04,2151.17,2141.84,1.16B,0.1,2144.92,1160000000.0,2016-12-19,SET100,StockIndex
2016-12-20,"2,132.36",2147.73,2148.27,2125.91,1.29B,-0.59,2132.36,1290000000.0,2016-12-20,SET100,StockIndex
2016-12-21,"2,124.60",2135.31,2138.56,2124.21,1.04B,-0.36,2124.6,1040000000.0,2016-12-21,SET100,StockIndex
2016-12-22,"2,119.89",2125.77,2127.6,2114.9,881.72M,-0.22,2119.89,881720000.0,2016-12-22,SET100,StockIndex
2016-12-23,"2,126.62",2120.57,2132.18,2115.61,1.08B,0.32,2126.62,1080000000.0,2016-12-23,SET100,StockIndex
2016-12-26,"2,136.06",2129.65,2139.62,2129.06,808.72M,0.44,2136.06,808720000.0,2016-12-26,SET100,StockIndex
2016-12-27,"2,137.89",2137.62,2142.52,2134.0,937.15M,0.09,2137.89,937150000.0,2016-12-27,SET100,StockIndex
2016-12-28,"2,149.57",2143.27,2153.87,2139.66,1.04B,0.55,2149.57,1040000000.0,2016-12-28,SET100,StockIndex
2016-12-29,"2,170.38",2148.46,2180.5,2147.32,1.09B,0.97,2170.38,1090000000.0,2016-12-29,SET100,StockIndex
2016-12-30,"2,178.19",2172.73,2185.53,2170.6,1.21B,0.36,2178.19,1210000000.0,2016-12-30,SET100,StockIndex
2017-01-04,"2,212.46",2186.13,2213.86,2186.07,2.80B,1.57,2212.46,2800000000.0,2017-01-04,SET100,StockIndex
2017-01-05,"2,223.24",2219.21,2229.13,2212.03,3.04B,0.49,2223.24,3040000000.0,2017-01-05,SET100,StockIndex
2017-01-06,"2,220.84",2225.63,2229.56,2213.92,3.01B,-0.11,2220.84,3010000000.0,2017-01-06,SET100,StockIndex
2017-01-09,"2,208.77",2222.14,2223.64,2203.18,2.66B,-0.54,2208.77,2660000000.0,2017-01-09,SET100,StockIndex
2017-01-10,"2,221.86",2207.32,2225.11,2207.25,2.96B,0.59,2221.86,2960000000.0,2017-01-10,SET100,StockIndex
2017-01-11,"2,220.80",2221.59,2237.68,2220.19,3.08B,-0.05,2220.8,3080000000.0,2017-01-11,SET100,StockIndex
2017-01-12,"2,214.62",2232.16,2232.83,2211.91,2.41B,-0.28,2214.62,2410000000.0,2017-01-12,SET100,StockIndex
2017-01-13,"2,222.81",2221.21,2225.48,2211.09,1.63B,0.37,2222.81,1630000000.0,2017-01-13,SET100,StockIndex
2017-01-16,"2,215.41",2219.82,2225.12,2208.64,1.97B,-0.33,2215.41,1970000000.0,2017-01-16,SET100,StockIndex
2017-01-17,"2,208.43",2216.56,2224.15,2207.42,2.52B,-0.32,2208.43,2520000000.0,2017-01-17,SET100,StockIndex
2017-01-18,"2,199.26",2212.31,2216.26,2199.18,2.92B,-0.42,2199.26,2920000000.0,2017-01-18,SET100,StockIndex
2017-01-19,"2,190.84",2196.84,2199.38,2178.62,2.50B,-0.38,2190.84,2500000000.0,2017-01-19,SET100,StockIndex
2017-01-20,"2,201.72",2188.2,2207.36,2185.43,2.95B,0.5,2201.72,2950000000.0,2017-01-20,SET100,StockIndex
2017-01-23,"2,210.52",2208.74,2212.69,2203.26,2.20B,0.4,2210.52,2200000000.0,2017-01-23,SET100,StockIndex
2017-01-24,"2,226.47",2213.43,2229.3,2212.95,4.15B,0.72,2226.47,4150000000.0000005,2017-01-24,SET100,StockIndex
2017-01-25,"2,238.00",2233.95,2242.65,2228.37,3.95B,0.52,2238.0,3950000000.0,2017-01-25,SET100,StockIndex
2017-01-26,"2,251.19",2259.62,2265.76,2243.96,2.79B,0.59,2251.19,2790000000.0,2017-01-26,SET100,StockIndex
2017-01-27,"2,247.56",2248.9,2250.57,2240.44,1.65B,-0.16,2247.56,1650000000.0,2017-01-27,SET100,StockIndex
2017-01-30,"2,246.33",2243.81,2252.45,2239.52,1.52B,-0.05,2246.33,1520000000.0,2017-01-30,SET100,StockIndex
2017-01-31,"2,223.16",2238.9,2240.16,2220.96,2.07B,-1.03,2223.16,2069999999.9999998,2017-01-31,SET100,StockIndex
2017-02-01,"2,225.06",2219.26,2230.21,2212.55,2.27B,0.09,2225.06,2270000000.0,2017-02-01,SET100,StockIndex
2017-02-02,"2,218.27",2225.69,2233.48,2216.52,2.07B,-0.31,2218.27,2069999999.9999998,2017-02-02,SET100,StockIndex
2017-02-03,"2,236.36",2219.02,2240.93,2214.8,1.82B,0.82,2236.36,1820000000.0,2017-02-03,SET100,StockIndex
2017-02-06,"2,248.63",2242.62,2254.13,2238.17,2.09B,0.55,2248.63,2089999999.9999998,2017-02-06,SET100,StockIndex
2017-02-07,"2,237.35",2245.32,2251.1,2232.91,2.00B,-0.5,2237.35,2000000000.0,2017-02-07,SET100,StockIndex
2017-02-08,"2,248.10",2237.0,2256.78,2235.11,2.37B,0.48,2248.1,2370000000.0,2017-02-08,SET100,StockIndex
2017-02-09,"2,237.23",2253.84,2258.66,2236.95,1.92B,-0.48,2237.23,1920000000.0,2017-02-09,SET100,StockIndex
2017-02-10,"2,241.24",2247.87,2249.67,2237.18,1.83B,0.18,2241.24,1830000000.0,2017-02-10,SET100,StockIndex
2017-02-14,"2,217.40",2243.41,2245.79,2214.91,1.84B,-1.06,2217.4,1840000000.0,2017-02-14,SET100,StockIndex
2017-02-15,"2,221.26",2216.21,2223.27,2201.58,2.88B,0.17,2221.26,2880000000.0,2017-02-15,SET100,StockIndex
2017-02-16,"2,227.16",2223.39,2233.03,2220.16,2.02B,0.27,2227.16,2020000000.0,2017-02-16,SET100,StockIndex
2017-02-17,"2,231.33",2232.37,2241.23,2230.4,1.60B,0.19,2231.33,1600000000.0,2017-02-17,SET100,StockIndex
2017-02-20,"2,233.05",2235.5,2238.53,2225.77,1.53B,0.08,2233.05,1530000000.0,2017-02-20,SET100,StockIndex
2017-02-21,"2,213.02",2232.8,2241.79,2212.99,1.70B,-0.9,2213.02,1700000000.0,2017-02-21,SET100,StockIndex
2017-02-22,"2,226.59",2218.86,2226.85,2210.12,1.56B,0.61,2226.59,1560000000.0,2017-02-22,SET100,StockIndex
2017-02-23,"2,217.62",2222.97,2223.7,2211.02,2.10B,-0.4,2217.62,2100000000.0,2017-02-23,SET100,StockIndex
2017-02-24,"2,214.21",2216.22,2220.27,2207.94,1.69B,-0.15,2214.21,1690000000.0,2017-02-24,SET100,StockIndex
2017-02-27,"2,202.09",2206.43,2210.27,2200.96,1.26B,-0.55,2202.09,1260000000.0,2017-02-27,SET100,StockIndex
2017-02-28,"2,207.93",2206.58,2214.01,2205.52,1.60B,0.27,2207.93,1600000000.0,2017-02-28,SET100,StockIndex
2017-03-01,"2,223.89",2213.71,2224.25,2210.94,1.69B,0.72,2223.89,1690000000.0,2017-03-01,SET100,StockIndex
2017-03-02,"2,225.38",2229.61,2232.62,2223.98,1.71B,0.07,2225.38,1710000000.0,2017-03-02,SET100,StockIndex
2017-03-03,"2,219.06",2219.78,2224.28,2216.36,1.54B,-0.28,2219.06,1540000000.0,2017-03-03,SET100,StockIndex
2017-03-06,"2,200.65",2215.58,2216.81,2195.96,1.39B,-0.83,2200.65,1390000000.0,2017-03-06,SET100,StockIndex
2017-03-07,"2,196.78",2199.92,2206.82,2194.61,1.22B,-0.18,2196.78,1220000000.0,2017-03-07,SET100,StockIndex
2017-03-08,"2,207.20",2196.78,2207.96,2180.51,2.41B,0.47,2207.2,2410000000.0,2017-03-08,SET100,StockIndex
2017-03-09,"2,201.89",2201.23,2205.58,2193.93,1.28B,-0.24,2201.89,1280000000.0,2017-03-09,SET100,StockIndex
2017-03-10,"2,190.42",2200.36,2201.5,2184.99,1.42B,-0.52,2190.42,1420000000.0,2017-03-10,SET100,StockIndex
2017-03-13,"2,191.83",2188.21,2193.24,2179.51,1.56B,0.06,2191.83,1560000000.0,2017-03-13,SET100,StockIndex
2017-03-14,"2,199.77",2191.34,2205.72,2188.0,1.66B,0.36,2199.77,1660000000.0,2017-03-14,SET100,StockIndex
2017-03-15,"2,197.40",2198.7,2203.51,2191.32,1.53B,-0.11,2197.4,1530000000.0,2017-03-15,SET100,StockIndex
2017-03-16,"2,222.34",2211.68,2227.82,2207.59,2.45B,1.13,2222.34,2450000000.0,2017-03-16,SET100,StockIndex
2017-03-17,"2,226.73",2226.5,2229.74,2216.91,1.96B,0.2,2226.73,1960000000.0,2017-03-17,SET100,StockIndex
2017-03-20,"2,229.02",2231.91,2238.97,2225.81,1.45B,0.1,2229.02,1450000000.0,2017-03-20,SET100,StockIndex
2017-03-21,"2,237.88",2232.84,2243.11,2230.0,1.69B,0.4,2237.88,1690000000.0,2017-03-21,SET100,StockIndex
2017-03-22,"2,233.70",2224.68,2240.19,2219.95,1.61B,-0.19,2233.7,1610000000.0,2017-03-22,SET100,StockIndex
2017-03-23,"2,235.53",2241.92,2243.98,2233.91,1.36B,0.08,2235.53,1360000000.0,2017-03-23,SET100,StockIndex
2017-03-24,"2,245.69",2236.11,2249.83,2233.3,1.58B,0.45,2245.69,1580000000.0,2017-03-24,SET100,StockIndex
2017-03-27,"2,239.48",2244.78,2249.78,2237.4,1.06B,-0.28,2239.48,1060000000.0,2017-03-27,SET100,StockIndex
2017-03-28,"2,251.25",2244.27,2255.84,2242.38,1.83B,0.53,2251.25,1830000000.0,2017-03-28,SET100,StockIndex
2017-03-29,"2,246.26",2248.69,2254.51,2242.29,1.56B,-0.22,2246.26,1560000000.0,2017-03-29,SET100,StockIndex
2017-03-30,"2,255.19",2247.38,2263.4,2244.51,1.58B,0.4,2255.19,1580000000.0,2017-03-30,SET100,StockIndex
2017-03-31,"2,244.58",2258.45,2261.91,2244.58,1.75B,-0.47,2244.58,1750000000.0,2017-03-31,SET100,StockIndex
2017-04-03,"2,252.42",2250.15,2258.48,2248.69,1.58B,0.35,2252.42,1580000000.0,2017-04-03,SET100,StockIndex
2017-04-04,"2,255.67",2251.46,2259.52,2247.83,1.84B,0.14,2255.67,1840000000.0,2017-04-04,SET100,StockIndex
2017-04-05,"2,254.40",2256.1,2259.4,2246.37,1.69B,-0.06,2254.4,1690000000.0,2017-04-05,SET100,StockIndex
2017-04-07,"2,259.11",2250.81,2260.2,2244.07,1.31B,0.21,2259.11,1310000000.0,2017-04-07,SET100,StockIndex
2017-04-10,"2,257.59",2253.99,2260.18,2248.0,1.16B,-0.07,2257.59,1160000000.0,2017-04-10,SET100,StockIndex
2017-04-11,"2,259.22",2259.58,2266.64,2255.65,1.36B,0.07,2259.22,1360000000.0,2017-04-11,SET100,StockIndex
2017-04-12,"2,271.25",2263.36,2271.25,2262.23,1.32B,0.53,2271.25,1320000000.0,2017-04-12,SET100,StockIndex
2017-04-17,"2,250.03",2264.25,2264.76,2247.99,1.34B,-0.93,2250.03,1340000000.0,2017-04-17,SET100,StockIndex
2017-04-18,"2,246.26",2256.12,2261.85,2246.14,1.69B,-0.17,2246.26,1690000000.0,2017-04-18,SET100,StockIndex
2017-04-19,"2,236.09",2244.75,2247.41,2235.8,3.13B,-0.45,2236.09,3130000000.0,2017-04-19,SET100,StockIndex
2017-04-20,"2,237.76",2236.22,2247.21,2234.71,2.42B,0.07,2237.76,2420000000.0,2017-04-20,SET100,StockIndex
2017-04-21,"2,242.98",2241.87,2248.28,2239.78,2.14B,0.23,2242.98,2140000000.0000002,2017-04-21,SET100,StockIndex
2017-04-24,"2,234.46",2244.3,2247.48,2230.36,2.57B,-0.38,2234.46,2570000000.0,2017-04-24,SET100,StockIndex
2017-04-25,"2,234.59",2238.83,2244.3,2220.81,2.47B,0.01,2234.59,2470000000.0,2017-04-25,SET100,StockIndex
2017-04-26,"2,242.91",2235.06,2246.11,2230.7,2.03B,0.37,2242.91,2029999999.9999998,2017-04-26,SET100,StockIndex
2017-04-27,"2,240.18",2241.24,2244.41,2234.34,1.91B,-0.12,2240.18,1910000000.0,2017-04-27,SET100,StockIndex
2017-04-28,"2,237.96",2243.4,2244.34,2234.47,1.84B,-0.1,2237.96,1840000000.0,2017-04-28,SET100,StockIndex
2017-05-02,"2,235.36",2238.38,2245.45,2234.92,1.26B,-0.12,2235.36,1260000000.0,2017-05-02,SET100,StockIndex
2017-05-03,"2,236.25",2237.48,2244.75,2234.89,1.65B,0.04,2236.25,1650000000.0,2017-05-03,SET100,StockIndex
2017-05-04,"2,248.85",2238.87,2252.29,2238.47,1.68B,0.56,2248.85,1680000000.0,2017-05-04,SET100,StockIndex
2017-05-05,"2,244.48",2246.37,2248.15,2235.81,1.46B,-0.19,2244.48,1460000000.0,2017-05-05,SET100,StockIndex
2017-05-08,"2,243.63",2244.26,2248.39,2239.23,1.44B,-0.04,2243.63,1440000000.0,2017-05-08,SET100,StockIndex
2017-05-09,"2,233.55",2247.41,2248.42,2229.08,1.95B,-0.45,2233.55,1950000000.0,2017-05-09,SET100,StockIndex
2017-05-11,"2,222.68",2236.33,2238.94,2216.8,2.41B,-0.49,2222.68,2410000000.0,2017-05-11,SET100,StockIndex
2017-05-12,"2,209.95",2222.91,2222.91,2201.45,2.08B,-0.57,2209.95,2080000000.0,2017-05-12,SET100,StockIndex
2017-05-15,"2,203.88",2207.83,2209.03,2194.92,1.74B,-0.27,2203.88,1740000000.0,2017-05-15,SET100,StockIndex
2017-05-16,"2,215.46",2204.21,2218.84,2202.42,2.58B,0.53,2215.46,2580000000.0,2017-05-16,SET100,StockIndex
2017-05-17,"2,216.45",2216.29,2223.36,2212.05,2.18B,0.04,2216.45,2180000000.0,2017-05-17,SET100,StockIndex
2017-05-18,"2,210.04",2210.2,2216.62,2204.94,1.71B,-0.29,2210.04,1710000000.0,2017-05-18,SET100,StockIndex
2017-05-19,"2,214.62",2212.1,2219.71,2208.55,1.82B,0.21,2214.62,1820000000.0,2017-05-19,SET100,StockIndex
2017-05-22,"2,225.70",2221.37,2231.4,2221.3,2.17B,0.5,2225.7,2170000000.0,2017-05-22,SET100,StockIndex
2017-05-23,"2,234.98",2230.42,2237.69,2226.34,1.81B,0.42,2234.98,1810000000.0,2017-05-23,SET100,StockIndex
2017-05-24,"2,236.58",2236.3,2240.94,2233.13,1.48B,0.07,2236.58,1480000000.0,2017-05-24,SET100,StockIndex
2017-05-25,"2,239.22",2241.23,2244.02,2236.25,1.79B,0.12,2239.22,1790000000.0,2017-05-25,SET100,StockIndex
2017-05-26,"2,238.36",2238.66,2244.18,2234.78,1.49B,-0.04,2238.36,1490000000.0,2017-05-26,SET100,StockIndex
2017-05-29,"2,237.57",2238.45,2242.56,2234.03,1.27B,-0.04,2237.57,1270000000.0,2017-05-29,SET100,StockIndex
2017-05-30,"2,236.99",2239.93,2243.12,2235.75,1.65B,-0.03,2236.99,1650000000.0,2017-05-30,SET100,StockIndex
2017-05-31,"2,225.59",2242.15,2245.89,2220.83,2.16B,-0.51,2225.59,2160000000.0,2017-05-31,SET100,StockIndex
2017-06-01,"2,227.45",2226.34,2231.5,2221.14,3.11B,0.08,2227.45,3110000000.0,2017-06-01,SET100,StockIndex
2017-06-02,"2,234.11",2231.07,2239.51,2229.57,1.80B,0.3,2234.11,1800000000.0,2017-06-02,SET100,StockIndex
2017-06-05,"2,230.87",2241.34,2242.74,2225.35,1.67B,-0.15,2230.87,1670000000.0,2017-06-05,SET100,StockIndex
2017-06-06,"2,236.00",2232.76,2238.36,2225.07,2.41B,0.23,2236.0,2410000000.0,2017-06-06,SET100,StockIndex
2017-06-07,"2,232.04",2237.67,2242.27,2231.1,1.99B,-0.18,2232.04,1990000000.0,2017-06-07,SET100,StockIndex
2017-06-08,"2,238.32",2234.18,2240.78,2227.26,1.75B,0.28,2238.32,1750000000.0,2017-06-08,SET100,StockIndex
2017-06-09,"2,230.85",2238.6,2239.25,2227.49,1.78B,-0.33,2230.85,1780000000.0,2017-06-09,SET100,StockIndex
2017-06-12,"2,225.09",2231.68,2235.9,2220.46,1.48B,-0.26,2225.09,1480000000.0,2017-06-12,SET100,StockIndex
2017-06-13,"2,238.83",2228.48,2240.48,2226.26,1.90B,0.62,2238.83,1900000000.0,2017-06-13,SET100,StockIndex
2017-06-14,"2,244.99",2240.63,2248.11,2235.61,1.67B,0.28,2244.99,1670000000.0,2017-06-14,SET100,StockIndex
2017-06-15,"2,238.08",2241.09,2248.52,2237.06,2.02B,-0.31,2238.08,2020000000.0,2017-06-15,SET100,StockIndex
2017-06-16,"2,242.16",2243.18,2246.52,2236.04,1.94B,0.18,2242.16,1940000000.0,2017-06-16,SET100,StockIndex
2017-06-19,"2,249.19",2246.9,2253.85,2245.22,1.66B,0.31,2249.19,1660000000.0,2017-06-19,SET100,StockIndex
2017-06-20,"2,246.28",2252.54,2253.37,2243.69,1.94B,-0.13,2246.28,1940000000.0,2017-06-20,SET100,StockIndex
2017-06-21,"2,243.39",2242.5,2245.75,2236.92,1.88B,-0.13,2243.39,1880000000.0,2017-06-21,SET100,StockIndex
2017-06-22,"2,248.92",2244.39,2253.6,2243.04,2.22B,0.25,2248.92,2220000000.0,2017-06-22,SET100,StockIndex
2017-06-23,"2,251.44",2251.44,2256.21,2249.35,1.93B,0.11,2251.44,1930000000.0,2017-06-23,SET100,StockIndex
2017-06-26,"2,254.64",2257.3,2261.55,2251.22,1.75B,0.14,2254.64,1750000000.0,2017-06-26,SET100,StockIndex
2017-06-27,"2,258.00",2259.29,2262.05,2253.99,1.90B,0.15,2258.0,1900000000.0,2017-06-27,SET100,StockIndex
2017-06-28,"2,252.21",2257.65,2259.45,2248.87,1.65B,-0.26,2252.21,1650000000.0,2017-06-28,SET100,StockIndex
2017-06-29,"2,245.46",2258.64,2264.28,2242.91,2.47B,-0.3,2245.46,2470000000.0,2017-06-29,SET100,StockIndex
2017-06-30,"2,241.46",2245.86,2249.72,2232.31,1.74B,-0.18,2241.46,1740000000.0,2017-06-30,SET100,StockIndex
2017-07-03,"2,251.20",2246.34,2252.84,2241.88,1.54B,0.43,2251.2,1540000000.0,2017-07-03,SET100,StockIndex
2017-07-04,"2,242.30",2255.51,2257.26,2239.29,1.76B,-0.4,2242.3,1760000000.0,2017-07-04,SET100,StockIndex
2017-07-05,"2,243.15",2244.57,2249.59,2238.96,1.55B,0.04,2243.15,1550000000.0,2017-07-05,SET100,StockIndex
2017-07-06,"2,235.52",2242.81,2243.99,2225.08,1.99B,-0.34,2235.52,1990000000.0,2017-07-06,SET100,StockIndex
2017-07-07,"2,233.72",2231.77,2235.56,2226.12,1.32B,-0.08,2233.72,1320000000.0,2017-07-07,SET100,StockIndex
2017-07-11,"2,232.75",2234.88,2238.2,2225.67,1.54B,-0.04,2232.75,1540000000.0,2017-07-11,SET100,StockIndex
2017-07-12,"2,241.19",2238.42,2247.05,2233.57,1.96B,0.38,2241.19,1960000000.0,2017-07-12,SET100,StockIndex
2017-07-13,"2,247.60",2250.36,2255.39,2242.88,1.89B,0.29,2247.6,1890000000.0,2017-07-13,SET100,StockIndex
