Date,Price,Open,High,Low,Vol.,Change %,Close,Volume,Date,Ticker
2018-06-12,"1,135.11",1133.8,1142.11,1132.71,1.23B,0.29,1135.11,1230000000.0,2018-06-12,SET50
2018-06-13,"1,128.55",1134.21,1136.24,1126.58,1.16B,-0.58,1128.55,1160000000.0,2018-06-13,SET50
2018-06-14,"1,121.70",1125.19,1126.28,1113.93,1.31B,-0.61,1121.7,1310000000.0,2018-06-14,SET50
2018-06-15,"1,117.85",1118.75,1123.31,1109.92,1.51B,-0.34,1117.85,1510000000.0,2018-06-15,SET50
2018-06-18,"1,100.25",1108.53,1110.29,1100.15,1.17B,-1.57,1100.25,1170000000.0,2018-06-18,SET50
2018-06-19,"1,071.96",1090.34,1096.99,1067.58,2.32B,-2.57,1071.96,2320000000.0,2018-06-19,SET50
2018-06-20,"1,090.62",1078.94,1093.2,1072.62,1.53B,1.74,1090.62,1530000000.0,2018-06-20,SET50
2018-06-21,"1,068.68",1090.03,1091.31,1064.13,1.53B,-2.01,1068.68,1530000000.0,2018-06-21,SET50
2018-06-22,"1,071.18",1075.98,1081.65,1065.54,1.28B,0.23,1071.18,1280000000.0,2018-06-22,SET50
2018-06-25,"1,061.68",1076.07,1080.45,1060.45,1.07B,-0.89,1061.68,1070000000.0000001,2018-06-25,SET50
2018-06-26,"1,065.20",1057.1,1069.64,1052.04,1.29B,0.33,1065.2,1290000000.0,2018-06-26,SET50
2018-06-27,"1,060.58",1071.28,1076.15,1057.06,1.24B,-0.43,1060.58,1240000000.0,2018-06-27,SET50
2018-06-28,"1,050.60",1064.31,1066.65,1050.5,1.83B,-0.94,1050.6,1830000000.0,2018-06-28,SET50
2018-06-29,"1,051.63",1054.99,1059.81,1043.32,1.90B,0.1,1051.63,1900000000.0,2018-06-29,SET50
2018-07-02,"1,058.12",1053.26,1058.16,1043.67,1.26B,0.62,1058.12,1260000000.0,2018-07-02,SET50
2018-07-03,"1,069.77",1056.91,1071.32,1052.26,1.40B,1.1,1069.77,1400000000.0,2018-07-03,SET50
2018-07-04,"1,073.20",1068.75,1076.41,1062.92,2.21B,0.32,1073.2,2210000000.0,2018-07-04,SET50
2018-07-05,"1,054.84",1071.1,1072.89,1051.51,2.68B,-1.71,1054.84,2680000000.0,2018-07-05,SET50
2018-07-06,"1,063.71",1052.82,1067.59,1043.87,2.65B,0.84,1063.71,2650000000.0,2018-07-06,SET50
2018-07-09,"1,069.83",1072.62,1075.12,1068.05,1.38B,0.58,1069.83,1380000000.0,2018-07-09,SET50
2018-07-10,"1,085.36",1074.74,1085.52,1064.19,1.50B,1.45,1085.36,1500000000.0,2018-07-10,SET50
2018-07-11,"1,078.82",1075.83,1083.06,1073.24,1.01B,-0.6,1078.82,1010000000.0,2018-07-11,SET50
2018-07-12,"1,079.87",1076.52,1085.26,1075.62,1.21B,0.1,1079.87,1210000000.0,2018-07-12,SET50
2018-07-13,"1,080.05",1082.95,1085.97,1077.31,1.18B,0.02,1080.05,1180000000.0,2018-07-13,SET50
2018-07-16,"1,069.04",1075.03,1077.25,1065.12,959.21M,-1.02,1069.04,959210000.0,2018-07-16,SET50
2018-07-17,"1,068.09",1066.12,1072.15,1060.52,1.31B,-0.09,1068.09,1310000000.0,2018-07-17,SET50
2018-07-18,"1,077.22",1073.82,1078.83,1071.59,1.35B,0.85,1077.22,1350000000.0,2018-07-18,SET50
2018-07-19,"1,084.85",1081.07,1087.98,1077.24,1.19B,0.71,1084.85,1190000000.0,2018-07-19,SET50
2018-07-20,"1,103.32",1088.29,1106.2,1085.53,2.72B,1.7,1103.32,2720000000.0,2018-07-20,SET50
2018-07-23,"1,107.43",1103.46,1112.38,1098.25,2.03B,0.37,1107.43,2029999999.9999998,2018-07-23,SET50
2018-07-24,"1,105.93",1114.04,1116.02,1101.4,2.11B,-0.14,1105.93,2109999999.9999998,2018-07-24,SET50
2018-07-25,"1,117.74",1108.65,1122.56,1108.46,1.93B,1.07,1117.74,1930000000.0,2018-07-25,SET50
2018-07-26,"1,126.25",1126.22,1127.83,1116.47,1.56B,0.76,1126.25,1560000000.0,2018-07-26,SET50
2018-07-31,"1,127.56",1127.71,1132.39,1121.62,1.67B,0.12,1127.56,1670000000.0,2018-07-31,SET50
2018-08-01,"1,143.46",1129.93,1144.14,1127.6,1.61B,1.41,1143.46,1610000000.0,2018-08-01,SET50
2018-08-02,"1,132.47",1138.35,1140.17,1125.52,1.19B,-0.96,1132.47,1190000000.0,2018-08-02,SET50
2018-08-03,"1,133.78",1131.77,1137.32,1129.92,994.02M,0.12,1133.78,994020000.0,2018-08-03,SET50
2018-08-06,"1,122.94",1138.23,1140.76,1121.11,1.44B,-0.96,1122.94,1440000000.0,2018-08-06,SET50
2018-08-07,"1,131.25",1126.42,1134.54,1119.29,1.12B,0.74,1131.25,1120000000.0,2018-08-07,SET50
2018-08-08,"1,141.69",1132.27,1143.99,1130.82,1.43B,0.92,1141.69,1430000000.0,2018-08-08,SET50
2018-08-09,"1,141.63",1142.39,1147.45,1137.46,956.06M,-0.01,1141.63,956060000.0,2018-08-09,SET50
2018-08-10,"1,128.62",1137.7,1138.71,1128.09,1.18B,-1.14,1128.62,1180000000.0,2018-08-10,SET50
2018-08-14,"1,122.32",1119.14,1123.48,1113.42,1.37B,-0.56,1122.32,1370000000.0,2018-08-14,SET50
2018-08-15,"1,107.78",1116.03,1117.64,1105.8,1.76B,-1.3,1107.78,1760000000.0,2018-08-15,SET50
2018-08-16,"1,110.87",1106.0,1112.28,1098.99,1.51B,0.28,1110.87,1510000000.0,2018-08-16,SET50
2018-08-17,"1,116.46",1116.23,1121.17,1115.3,1.38B,0.5,1116.46,1380000000.0,2018-08-17,SET50
2018-08-20,"1,125.61",1123.56,1129.69,1120.44,2.33B,0.82,1125.61,2330000000.0,2018-08-20,SET50
2018-08-21,"1,120.66",1127.36,1131.78,1116.15,1.37B,-0.44,1120.66,1370000000.0,2018-08-21,SET50
2018-08-22,"1,124.34",1122.4,1131.04,1121.55,1.05B,0.33,1124.34,1050000000.0,2018-08-22,SET50
2018-08-23,"1,129.73",1131.13,1134.03,1126.53,951.85M,0.48,1129.73,951850000.0,2018-08-23,SET50
2018-08-24,"1,128.03",1126.29,1129.19,1122.84,760.74M,-0.15,1128.03,760740000.0,2018-08-24,SET50
2018-08-27,"1,137.79",1132.83,1138.57,1131.75,1.34B,0.87,1137.79,1340000000.0,2018-08-27,SET50
2018-08-28,"1,139.30",1143.11,1146.83,1137.79,1.22B,0.13,1139.3,1220000000.0,2018-08-28,SET50
2018-08-29,"1,142.30",1141.67,1143.11,1136.38,895.46M,0.26,1142.3,895460000.0,2018-08-29,SET50
2018-08-30,"1,138.12",1144.9,1147.31,1138.12,1.05B,-0.37,1138.12,1050000000.0,2018-08-30,SET50
2018-08-31,"1,138.80",1132.84,1139.54,1131.43,1.17B,0.06,1138.8,1170000000.0,2018-08-31,SET50
2018-09-03,"1,137.68",1138.38,1142.34,1136.1,906.97M,-0.1,1137.68,906970000.0,2018-09-03,SET50
2018-09-04,"1,131.26",1138.28,1140.22,1130.75,1.05B,-0.56,1131.26,1050000000.0,2018-09-04,SET50
2018-09-05,"1,111.30",1126.34,1129.1,1110.87,1.51B,-1.76,1111.3,1510000000.0,2018-09-05,SET50
2018-09-06,"1,116.61",1110.48,1116.75,1104.03,1.91B,0.48,1116.61,1910000000.0,2018-09-06,SET50
2018-09-07,"1,112.49",1111.2,1117.26,1108.16,957.79M,-0.37,1112.49,957790000.0,2018-09-07,SET50
2018-09-10,"1,113.47",1110.12,1114.39,1105.08,772.47M,0.09,1113.47,772470000.0,2018-09-10,SET50
2018-09-11,"1,096.63",1112.48,1115.91,1096.63,1.06B,-1.51,1096.63,1060000000.0,2018-09-11,SET50
2018-09-12,"1,102.07",1095.82,1103.71,1090.92,1.11B,0.5,1102.07,1110000000.0,2018-09-12,SET50
2018-09-13,"1,133.44",1111.61,1138.13,1111.42,1.72B,2.85,1133.44,1720000000.0,2018-09-13,SET50
2018-09-14,"1,135.98",1138.42,1141.17,1132.12,1.28B,0.22,1135.98,1280000000.0,2018-09-14,SET50
2018-09-17,"1,131.92",1132.31,1137.4,1126.31,1.01B,-0.36,1131.92,1010000000.0,2018-09-17,SET50
2018-09-18,"1,151.59",1131.03,1155.43,1129.98,2.09B,1.74,1151.59,2089999999.9999998,2018-09-18,SET50
2018-09-19,"1,155.35",1155.11,1165.88,1153.0,4.01B,0.33,1155.35,4010000000.0,2018-09-19,SET50
2018-09-20,"1,157.31",1161.64,1166.12,1155.87,1.64B,0.17,1157.31,1640000000.0,2018-09-20,SET50
2018-09-21,"1,159.54",1162.05,1166.78,1156.8,1.83B,0.19,1159.54,1830000000.0,2018-09-21,SET50
2018-09-24,"1,154.60",1154.66,1162.04,1153.73,1.10B,-0.43,1154.6,1100000000.0,2018-09-24,SET50
2018-09-25,"1,156.18",1158.0,1160.37,1152.87,865.90M,0.14,1156.18,865900000.0,2018-09-25,SET50
2018-09-26,"1,155.61",1159.06,1161.3,1152.5,1.15B,-0.05,1155.61,1150000000.0,2018-09-26,SET50
2018-09-27,"1,158.54",1157.19,1158.54,1142.8,1.70B,0.25,1158.54,1700000000.0,2018-09-27,SET50
2018-09-28,"1,158.75",1161.48,1162.14,1154.35,1.05B,0.02,1158.75,1050000000.0,2018-09-28,SET50
2018-10-01,"1,161.24",1163.05,1164.92,1159.23,1.05B,0.21,1161.24,1050000000.0,2018-10-01,SET50
2018-10-02,"1,150.93",1158.74,1162.26,1149.16,1.20B,-0.89,1150.93,1200000000.0,2018-10-02,SET50
2018-10-03,"1,147.75",1154.87,1157.21,1147.27,1.34B,-0.28,1147.75,1340000000.0,2018-10-03,SET50
2018-10-04,"1,138.05",1143.0,1146.75,1132.09,1.55B,-0.85,1138.05,1550000000.0,2018-10-04,SET50
2018-10-05,"1,131.13",1135.22,1140.11,1129.85,885.42M,-0.61,1131.13,885420000.0,2018-10-05,SET50
2018-10-08,"1,115.02",1130.7,1137.01,1115.02,1.41B,-1.42,1115.02,1410000000.0,2018-10-08,SET50
2018-10-09,"1,116.48",1117.32,1124.44,1110.95,1.08B,0.13,1116.48,1080000000.0,2018-10-09,SET50
2018-10-10,"1,134.73",1125.64,1134.73,1124.23,920.43M,1.63,1134.73,920430000.0,2018-10-10,SET50
2018-10-11,"1,105.61",1103.11,1110.43,1099.01,1.72B,-2.57,1105.61,1720000000.0,2018-10-11,SET50
2018-10-12,"1,114.62",1111.56,1117.6,1109.04,791.29M,0.81,1114.62,791290000.0,2018-10-12,SET50
2018-10-16,"1,115.21",1114.96,1118.47,1108.29,723.83M,0.05,1115.21,723830000.0,2018-10-16,SET50
2018-10-17,"1,113.98",1123.35,1125.15,1113.98,1.41B,-0.11,1113.98,1410000000.0,2018-10-17,SET50
2018-10-18,"1,105.93",1111.43,1113.87,1104.14,945.69M,-0.72,1105.93,945690000.0,2018-10-18,SET50
2018-10-19,"1,096.19",1104.06,1105.52,1094.13,1.11B,-0.88,1096.19,1110000000.0,2018-10-19,SET50
2018-10-22,"1,093.15",1098.45,1102.09,1088.66,768.60M,-0.28,1093.15,768600000.0,2018-10-22,SET50
2018-10-24,"1,067.15",1079.9,1085.5,1064.51,1.31B,-2.38,1067.15,1310000000.0,2018-10-24,SET50
2018-10-25,"1,083.50",1055.03,1085.99,1048.41,1.63B,1.53,1083.5,1630000000.0,2018-10-25,SET50
2018-10-26,"1,070.25",1078.0,1079.59,1067.5,778.50M,-1.22,1070.25,778500000.0,2018-10-26,SET50
2018-10-29,"1,077.41",1073.71,1084.31,1072.17,724.38M,0.67,1077.41,724380000.0,2018-10-29,SET50
2018-10-30,"1,078.15",1078.67,1084.03,1074.89,626.01M,0.07,1078.15,626010000.0,2018-10-30,SET50
2018-10-31,"1,102.49",1087.42,1102.65,1085.63,994.00M,2.26,1102.49,994000000.0,2018-10-31,SET50
2018-11-01,"1,099.63",1104.04,1105.41,1093.79,1.18B,-0.26,1099.63,1180000000.0,2018-11-01,SET50
2018-11-02,"1,109.70",1104.61,1114.36,1101.74,1.22B,0.92,1109.7,1220000000.0,2018-11-02,SET50
2018-11-05,"1,102.09",1099.96,1103.5,1097.92,785.46M,-0.69,1102.09,785460000.0,2018-11-05,SET50
2018-11-06,"1,101.89",1107.5,1113.19,1101.79,859.27M,-0.02,1101.89,859270000.0,2018-11-06,SET50
2018-11-07,"1,108.12",1105.46,1108.12,1091.91,983.29M,0.57,1108.12,983290000.0,2018-11-07,SET50
2018-11-08,"1,112.57",1115.88,1118.18,1111.69,961.50M,0.4,1112.57,961500000.0,2018-11-08,SET50
2018-11-09,"1,102.77",1107.29,1108.91,1099.34,572.01M,-0.88,1102.77,572010000.0,2018-11-09,SET50
2018-11-12,"1,094.78",1106.38,1106.97,1094.46,545.14M,-0.72,1094.78,545140000.0,2018-11-12,SET50
2018-11-13,"1,099.57",1088.27,1104.03,1086.66,936.11M,0.44,1099.57,936110000.0,2018-11-13,SET50
2018-11-14,"1,094.08",1094.56,1099.7,1088.56,807.17M,-0.5,1094.08,807170000.0,2018-11-14,SET50
2018-11-15,"1,086.32",1097.56,1098.6,1085.0,792.69M,-0.71,1086.32,792690000.0,2018-11-15,SET50
2018-11-16,"1,084.54",1087.21,1092.8,1082.6,750.40M,-0.16,1084.54,750400000.0,2018-11-16,SET50
2018-11-19,"1,087.15",1084.17,1089.91,1081.45,550.04M,0.24,1087.15,550040000.0,2018-11-19,SET50
2018-11-20,"1,071.83",1083.81,1084.09,1069.75,780.92M,-1.41,1071.83,780920000.0,2018-11-20,SET50
2018-11-21,"1,074.39",1065.46,1079.5,1062.21,959.73M,0.24,1074.39,959730000.0,2018-11-21,SET50
2018-11-22,"1,065.48",1073.45,1077.65,1064.38,867.67M,-0.83,1065.48,867670000.0,2018-11-22,SET50
2018-11-23,"1,077.93",1067.38,1079.6,1061.59,766.39M,1.17,1077.93,766390000.0,2018-11-23,SET50
2018-11-26,"1,084.72",1077.64,1086.33,1073.48,694.91M,0.63,1084.72,694910000.0,2018-11-26,SET50
2018-11-27,"1,086.51",1083.63,1088.92,1081.36,681.67M,0.17,1086.51,681670000.0,2018-11-27,SET50
2018-11-28,"1,090.57",1088.35,1094.17,1087.37,742.58M,0.37,1090.57,742580000.0,2018-11-28,SET50
2018-11-29,"1,087.85",1095.18,1098.9,1086.38,724.47M,-0.25,1087.85,724470000.0,2018-11-29,SET50
2018-11-30,"1,091.55",1091.47,1097.81,1085.36,1.01B,0.34,1091.55,1010000000.0,2018-11-30,SET50
2018-12-03,"1,117.86",1108.31,1120.7,1106.31,1.32B,2.41,1117.86,1320000000.0,2018-12-03,SET50
2018-12-04,"1,118.59",1119.1,1122.34,1114.91,1.13B,0.07,1118.59,1130000000.0,2018-12-04,SET50
2018-12-06,"1,103.85",1102.95,1107.87,1100.21,843.46M,-1.32,1103.85,843460000.0,2018-12-06,SET50
2018-12-07,"1,099.57",1105.85,1107.91,1098.01,735.01M,-0.39,1099.57,735010000.0,2018-12-07,SET50
2018-12-11,"1,086.83",1097.24,1098.18,1086.31,981.03M,-1.16,1086.83,981030000.0,2018-12-11,SET50
2018-12-12,"1,089.20",1094.4,1096.38,1087.31,748.84M,0.22,1089.2,748840000.0,2018-12-12,SET50
2018-12-13,"1,074.20",1092.27,1094.89,1072.54,1.04B,-1.38,1074.2,1040000000.0,2018-12-13,SET50
2018-12-14,"1,071.65",1072.81,1078.9,1065.89,813.06M,-0.24,1071.65,813060000.0,2018-12-14,SET50
2018-12-17,"1,068.52",1074.95,1077.35,1062.04,880.63M,-0.29,1068.52,880630000.0,2018-12-17,SET50
2018-12-18,"1,055.76",1063.25,1064.58,1053.34,788.22M,-1.19,1055.76,788220000.0,2018-12-18,SET50
2018-12-19,"1,068.47",1055.13,1069.24,1050.87,1.05B,1.2,1068.47,1050000000.0,2018-12-19,SET50
2018-12-20,"1,066.22",1063.33,1067.24,1056.07,850.40M,-0.21,1066.22,850400000.0,2018-12-20,SET50
2018-12-21,"1,067.01",1061.0,1072.02,1058.47,1.26B,0.07,1067.01,1260000000.0,2018-12-21,SET50
2018-12-24,"1,064.26",1061.48,1071.49,1060.55,664.08M,-0.26,1064.26,664080000.0,2018-12-24,SET50
2018-12-25,"1,040.06",1052.17,1052.51,1038.19,771.75M,-2.27,1040.06,771750000.0,2018-12-25,SET50
2018-12-26,"1,040.71",1040.17,1044.26,1034.62,819.01M,0.06,1040.71,819010000.0,2018-12-26,SET50
2018-12-27,"1,033.81",1061.32,1063.67,1031.45,1.22B,-0.66,1033.81,1220000000.0,2018-12-27,SET50
2018-12-28,"1,044.92",1035.67,1045.73,1034.58,854.13M,1.07,1044.92,854130000.0,2018-12-28,SET50
2019-01-02,"1,046.71",1048.13,1054.0,1044.96,790.07M,0.17,1046.71,790070000.0,2019-01-02,SET50
2019-01-03,"1,041.49",1051.31,1055.91,1038.39,915.78M,-0.5,1041.49,915780000.0,2019-01-03,SET50
2019-01-04,"1,054.29",1041.26,1055.23,1034.66,1.19B,1.23,1054.29,1190000000.0,2019-01-04,SET50
2019-01-07,"1,066.99",1061.63,1071.14,1059.24,1.11B,1.2,1066.99,1110000000.0,2019-01-07,SET50
2019-01-08,"1,067.20",1067.45,1070.39,1062.44,797.26M,0.02,1067.2,797260000.0,2019-01-08,SET50
2019-01-09,"1,064.82",1075.28,1079.45,1061.87,1.14B,-0.22,1064.82,1140000000.0,2019-01-09,SET50
2019-01-10,"1,063.19",1064.02,1071.57,1055.49,1.18B,-0.15,1063.19,1180000000.0,2019-01-10,SET50
2019-01-11,"1,069.42",1065.76,1069.69,1061.51,1.19B,0.59,1069.42,1190000000.0,2019-01-11,SET50
2019-01-14,"1,058.27",1065.25,1066.63,1055.72,1.08B,-1.04,1058.27,1080000000.0,2019-01-14,SET50
2019-01-15,"1,054.01",1061.84,1064.69,1051.25,887.58M,-0.4,1054.01,887580000.0,2019-01-15,SET50
2019-01-16,"1,055.89",1057.36,1060.81,1046.53,1.61B,0.18,1055.89,1610000000.0,2019-01-16,SET50
2019-01-17,"1,057.92",1056.48,1062.89,1055.21,1.23B,0.19,1057.92,1230000000.0,2019-01-17,SET50
2019-01-18,"1,060.95",1061.31,1063.91,1055.68,1.04B,0.29,1060.95,1040000000.0,2019-01-18,SET50
2019-01-21,"1,064.57",1062.75,1069.92,1061.78,1.03B,0.34,1064.57,1030000000.0,2019-01-21,SET50
2019-01-22,"1,073.73",1063.51,1073.73,1061.95,1.15B,0.86,1073.73,1150000000.0,2019-01-22,SET50
2019-01-23,"1,082.61",1073.14,1086.22,1071.94,1.58B,0.83,1082.61,1580000000.0,2019-01-23,SET50
2019-01-24,"1,083.97",1083.45,1090.12,1079.47,1.33B,0.13,1083.97,1330000000.0,2019-01-24,SET50
2019-01-25,"1,086.11",1087.29,1090.33,1080.71,1.42B,0.2,1086.11,1420000000.0,2019-01-25,SET50
2019-01-28,"1,086.46",1088.97,1093.38,1083.69,1.14B,0.03,1086.46,1140000000.0,2019-01-28,SET50
2019-01-29,"1,086.30",1084.56,1086.61,1079.53,1.30B,-0.01,1086.3,1300000000.0,2019-01-29,SET50
2019-01-30,"1,091.05",1088.06,1091.52,1083.07,1.06B,0.44,1091.05,1060000000.0,2019-01-30,SET50
2019-01-31,"1,096.50",1096.8,1102.66,1095.96,1.32B,0.5,1096.5,1320000000.0,2019-01-31,SET50
2019-02-01,"1,102.22",1098.26,1106.06,1095.78,960.43M,0.52,1102.22,960430000.0,2019-02-01,SET50
2019-02-04,"1,102.57",1104.63,1107.39,1101.29,639.23M,0.03,1102.57,639230000.0,2019-02-04,SET50
2019-02-05,"1,102.66",1101.53,1103.98,1096.9,683.93M,0.01,1102.66,683930000.0,2019-02-05,SET50
2019-02-06,"1,105.74",1103.64,1109.68,1101.59,846.40M,0.28,1105.74,846400000.0,2019-02-06,SET50
2019-02-07,"1,102.30",1106.68,1112.13,1099.56,976.98M,-0.31,1102.3,976980000.0,2019-02-07,SET50
2019-02-08,"1,101.55",1098.67,1106.75,1091.3,1.57B,-0.07,1101.55,1570000000.0,2019-02-08,SET50
2019-02-11,"1,091.82",1095.63,1098.66,1088.21,873.65M,-0.88,1091.82,873650000.0,2019-02-11,SET50
2019-02-12,"1,093.16",1091.11,1096.89,1089.33,726.71M,0.12,1093.16,726710000.0,2019-02-12,SET50
2019-02-13,"1,103.01",1098.67,1104.44,1095.46,964.37M,0.9,1103.01,964370000.0,2019-02-13,SET50
2019-02-14,"1,100.41",1104.54,1105.64,1098.24,1.26B,-0.24,1100.41,1260000000.0,2019-02-14,SET50
2019-02-15,"1,089.39",1098.7,1099.89,1086.88,1.25B,-1.0,1089.39,1250000000.0,2019-02-15,SET50
2019-02-18,"1,088.97",1095.2,1097.16,1088.34,698.35M,-0.04,1088.97,698350000.0,2019-02-18,SET50
2019-02-20,"1,095.88",1091.06,1097.31,1087.61,1.05B,0.63,1095.88,1050000000.0,2019-02-20,SET50
2019-02-21,"1,096.79",1096.44,1100.63,1092.5,833.57M,0.08,1096.79,833570000.0,2019-02-21,SET50
2019-02-22,"1,105.88",1094.71,1108.23,1094.28,944.83M,0.83,1105.88,944830000.0,2019-02-22,SET50
2019-02-25,"1,114.72",1110.52,1117.58,1110.2,1.26B,0.8,1114.72,1260000000.0,2019-02-25,SET50
2019-02-26,"1,108.46",1109.6,1114.26,1106.71,1.01B,-0.56,1108.46,1010000000.0,2019-02-26,SET50
2019-02-27,"1,109.88",1108.48,1112.52,1105.61,1.54B,0.13,1109.88,1540000000.0,2019-02-27,SET50
2019-02-28,"1,099.30",1110.42,1110.87,1099.21,1.23B,-0.95,1099.3,1230000000.0,2019-02-28,SET50
2019-03-01,"1,091.76",1100.9,1102.15,1090.77,1.58B,-0.69,1091.76,1580000000.0,2019-03-01,SET50
2019-03-04,"1,087.22",1091.54,1094.28,1085.21,1.08B,-0.42,1087.22,1080000000.0,2019-03-04,SET50
2019-03-05,"1,089.38",1086.09,1092.1,1082.7,912.21M,0.2,1089.38,912210000.0,2019-03-05,SET50
2019-03-06,"1,078.65",1086.95,1089.21,1076.99,1.04B,-0.98,1078.65,1040000000.0,2019-03-06,SET50
2019-03-07,"1,084.58",1078.38,1087.6,1077.19,841.04M,0.55,1084.58,841040000.0,2019-03-07,SET50
2019-03-08,"1,082.08",1083.28,1087.94,1078.39,749.21M,-0.23,1082.08,749210000.0,2019-03-08,SET50
2019-03-11,"1,079.36",1084.82,1087.29,1077.99,591.35M,-0.25,1079.36,591350000.0,2019-03-11,SET50
2019-03-12,"1,079.46",1082.75,1084.82,1077.43,1.26B,0.01,1079.46,1260000000.0,2019-03-12,SET50
2019-03-13,"1,089.10",1078.2,1089.1,1075.67,1.03B,0.89,1089.1,1030000000.0,2019-03-13,SET50
2019-03-14,"1,087.12",1091.11,1092.14,1085.83,856.37M,-0.18,1087.12,856370000.0,2019-03-14,SET50
2019-03-15,"1,080.01",1087.68,1089.48,1079.72,1.00B,-0.65,1080.01,1000000000.0,2019-03-15,SET50
2019-03-18,"1,074.63",1082.45,1083.96,1070.63,920.41M,-0.5,1074.63,920410000.0,2019-03-18,SET50
2019-03-19,"1,084.30",1074.91,1086.93,1074.15,721.88M,0.9,1084.3,721880000.0,2019-03-19,SET50
2019-03-20,"1,081.97",1085.18,1088.68,1081.3,844.33M,-0.21,1081.97,844330000.0,2019-03-20,SET50
2019-03-21,"1,087.41",1085.73,1092.41,1085.3,954.44M,0.5,1087.41,954440000.0,2019-03-21,SET50
2019-03-22,"1,098.85",1089.77,1099.31,1087.54,1.02B,1.05,1098.85,1020000000.0,2019-03-22,SET50
2019-03-25,"1,083.05",1087.35,1091.73,1076.7,1.01B,-1.44,1083.05,1010000000.0,2019-03-25,SET50
2019-03-26,"1,088.47",1083.4,1090.34,1080.5,882.93M,0.5,1088.47,882930000.0,2019-03-26,SET50
2019-03-27,"1,085.46",1087.86,1089.86,1080.41,739.85M,-0.28,1085.46,739850000.0,2019-03-27,SET50
2019-03-28,"1,088.36",1082.11,1091.44,1081.27,899.80M,0.27,1088.36,899800000.0,2019-03-28,SET50
2019-03-29,"1,090.94",1092.5,1095.49,1087.75,731.05M,0.24,1090.94,731050000.0,2019-03-29,SET50
2019-04-01,"1,095.08",1095.81,1100.65,1094.29,1.07B,0.38,1095.08,1070000000.0000001,2019-04-01,SET50
2019-04-02,"1,100.22",1099.87,1103.24,1096.85,824.96M,0.47,1100.22,824960000.0,2019-04-02,SET50
2019-04-03,"1,098.51",1101.29,1102.19,1095.17,1.06B,-0.16,1098.51,1060000000.0,2019-04-03,SET50
2019-04-04,"1,094.76",1098.39,1099.27,1090.64,787.68M,-0.34,1094.76,787680000.0,2019-04-04,SET50
2019-04-05,"1,096.13",1095.86,1099.59,1093.14,694.00M,0.13,1096.13,694000000.0,2019-04-05,SET50
2019-04-09,"1,105.37",1099.88,1107.62,1097.82,859.00M,0.84,1105.37,859000000.0,2019-04-09,SET50
2019-04-10,"1,108.81",1106.61,1111.38,1105.4,1.14B,0.31,1108.81,1140000000.0,2019-04-10,SET50
2019-04-11,"1,105.48",1107.78,1108.78,1103.44,1.20B,-0.3,1105.48,1200000000.0,2019-04-11,SET50
2019-04-12,"1,105.42",1104.12,1107.26,1100.85,929.84M,-0.01,1105.42,929840000.0,2019-04-12,SET50
2019-04-17,"1,112.52",1108.99,1116.23,1107.05,1.08B,0.64,1112.52,1080000000.0,2019-04-17,SET50
2019-04-18,"1,114.04",1113.6,1116.32,1108.1,1.09B,0.14,1114.04,1090000000.0,2019-04-18,SET50
2019-04-19,"1,113.14",1113.56,1117.38,1110.82,727.34M,-0.08,1113.14,727340000.0,2019-04-19,SET50
2019-04-22,"1,113.03",1115.9,1121.14,1113.03,985.84M,-0.01,1113.03,985840000.0,2019-04-22,SET50
2019-04-23,"1,111.33",1113.99,1117.15,1110.61,872.31M,-0.15,1111.33,872310000.0,2019-04-23,SET50
2019-04-24,"1,113.76",1114.28,1116.5,1109.29,925.83M,0.22,1113.76,925830000.0,2019-04-24,SET50
2019-04-25,"1,112.93",1113.17,1116.96,1110.86,630.77M,-0.07,1112.93,630770000.0,2019-04-25,SET50
2019-04-26,"1,107.88",1112.74,1113.63,1104.35,853.18M,-0.45,1107.88,853180000.0,2019-04-26,SET50
2019-04-29,"1,106.62",1106.03,1108.96,1103.42,1.05B,-0.11,1106.62,1050000000.0,2019-04-29,SET50
2019-04-30,"1,112.39",1107.22,1114.83,1106.88,935.99M,0.52,1112.39,935990000.0,2019-04-30,SET50
2019-05-02,"1,116.30",1115.35,1119.2,1114.16,845.38M,0.35,1116.3,845380000.0,2019-05-02,SET50
2019-05-03,"1,116.18",1113.68,1118.65,1113.14,892.94M,-0.01,1116.18,892940000.0,2019-05-03,SET50
2019-05-07,"1,108.83",1109.09,1113.37,1105.92,1.18B,-0.66,1108.83,1180000000.0,2019-05-07,SET50
2019-05-08,"1,098.65",1103.34,1104.89,1096.63,1.55B,-0.92,1098.65,1550000000.0,2019-05-08,SET50
2019-05-09,"1,092.97",1098.06,1103.02,1092.17,1.01B,-0.52,1092.97,1010000000.0,2019-05-09,SET50
2019-05-10,"1,095.38",1099.23,1100.9,1088.38,1.00B,0.22,1095.38,1000000000.0,2019-05-10,SET50
2019-05-13,"1,090.33",1095.02,1097.7,1085.68,1.12B,-0.46,1090.33,1120000000.0,2019-05-13,SET50
2019-05-14,"1,086.59",1084.42,1090.67,1083.06,1.46B,-0.34,1086.59,1460000000.0,2019-05-14,SET50
2019-05-15,"1,078.60",1088.71,1091.29,1078.6,1.14B,-0.74,1078.6,1140000000.0,2019-05-15,SET50
2019-05-16,"1,073.25",1080.09,1082.52,1067.37,1.30B,-0.5,1073.25,1300000000.0,2019-05-16,SET50
