"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 26, 2014","2,370.13","2,357.14","2,370.13","2,355.54","1.72B","0.49%"
"Sep 25, 2014","2,358.54","2,363.29","2,368.87","2,357.50","3.36B","0.02%"
"Sep 24, 2014","2,358.15","2,361.34","2,368.49","2,353.47","2.05B","0.07%"
"Sep 23, 2014","2,356.60","2,360.29","2,365.38","2,348.87","1.71B","0.10%"
"Sep 22, 2014","2,354.28","2,345.50","2,360.99","2,343.15","1.93B","0.30%"
"Sep 19, 2014","2,347.19","2,355.76","2,358.65","2,342.68","2.51B","0.07%"
"Sep 18, 2014","2,345.56","2,333.43","2,346.02","2,329.86","2.09B","0.91%"
"Sep 17, 2014","2,324.46","2,324.30","2,330.57","2,310.97","1.98B","0.42%"
"Sep 16, 2014","2,314.64","2,342.20","2,342.43","2,314.64","2.05B","-0.91%"
"Sep 15, 2014","2,335.83","2,333.98","2,343.07","2,329.31","1.22B","-0.22%"
"Sep 12, 2014","2,340.99","2,345.62","2,347.99","2,322.02","2.40B","0.00%"
"Sep 11, 2014","2,340.99","2,343.24","2,355.56","2,338.67","3.31B","-0.15%"
"Sep 10, 2014","2,344.59","2,336.04","2,349.54","2,319.75","3.38B","-0.09%"
"Sep 09, 2014","2,346.70","2,351.90","2,357.12","2,341.41","3.84B","-0.09%"
"Sep 08, 2014","2,348.78","2,356.41","2,360.16","2,348.57","2.48B","-0.01%"
"Sep 05, 2014","2,348.96","2,346.81","2,351.81","2,338.90","2.01B","0.30%"
"Sep 04, 2014","2,341.98","2,351.27","2,353.47","2,337.34","2.63B","-0.26%"
"Sep 03, 2014","2,347.99","2,331.68","2,350.43","2,328.74","2.29B","1.08%"
"Sep 02, 2014","2,323.01","2,322.94","2,329.84","2,317.30","2.15B","0.21%"
"Sep 01, 2014","2,318.24","2,322.98","2,328.78","2,317.83","1.95B","0.22%"
"Aug 29, 2014","2,313.24","2,301.99","2,318.98","2,300.25","2.40B","0.13%"
"Aug 28, 2014","2,310.34","2,323.32","2,324.98","2,297.56","1.72B","-0.43%"
"Aug 27, 2014","2,320.21","2,318.60","2,330.02","2,311.08","2.13B","0.31%"
"Aug 26, 2014","2,313.00","2,321.22","2,325.21","2,310.78","2.25B","-0.22%"
"Aug 25, 2014","2,318.07","2,315.56","2,324.87","2,309.95","2.30B","0.42%"
"Aug 22, 2014","2,308.42","2,309.81","2,313.44","2,305.70","2.63B","0.29%"
"Aug 21, 2014","2,301.83","2,300.35","2,309.19","2,297.81","3.50B","-0.04%"
"Aug 20, 2014","2,302.65","2,294.27","2,305.62","2,294.27","2.44B","0.58%"
"Aug 19, 2014","2,289.28","2,301.26","2,302.90","2,288.31","1.75B","0.04%"
"Aug 18, 2014","2,288.28","2,299.79","2,303.92","2,283.50","1.74B","-0.41%"
"Aug 15, 2014","2,297.64","2,293.67","2,304.13","2,281.01","2.76B","0.27%"
"Aug 14, 2014","2,291.36","2,306.11","2,309.53","2,286.33","3.43B","-0.22%"
"Aug 13, 2014","2,296.32","2,271.19","2,298.45","2,268.67","3.10B","1.92%"
"Aug 08, 2014","2,252.99","2,241.99","2,255.23","2,237.36","2.63B","-0.24%"
"Aug 07, 2014","2,258.43","2,261.83","2,263.39","2,243.35","2.24B","0.04%"
"Aug 06, 2014","2,257.63","2,265.07","2,273.81","2,255.45","3.18B","-0.46%"
"Aug 05, 2014","2,267.99","2,258.72","2,273.92","2,254.25","2.87B","0.64%"
"Aug 04, 2014","2,253.56","2,228.21","2,255.90","2,223.44","3.96B","1.47%"
"Aug 01, 2014","2,221.02","2,203.28","2,224.33","2,201.51","3.13B","-0.18%"
"Jul 31, 2014","2,225.06","2,244.90","2,262.43","2,222.87","2.75B","-1.24%"
"Jul 30, 2014","2,253.07","2,253.56","2,266.85","2,223.22","4.73B","0.03%"
"Jul 29, 2014","2,252.38","2,282.70","2,292.09","2,248.25","4.38B","-1.10%"
"Jul 28, 2014","2,277.51","2,289.20","2,290.84","2,268.83","3.44B","-0.40%"
"Jul 25, 2014","2,286.65","2,289.26","2,293.38","2,276.27","2.86B","-0.06%"
"Jul 24, 2014","2,287.96","2,290.90","2,291.80","2,279.52","2.57B","0.13%"
"Jul 23, 2014","2,284.98","2,262.87","2,284.98","2,261.23","2.89B","1.49%"
"Jul 22, 2014","2,251.39","2,285.71","2,288.52","2,243.71","5.41B","-1.19%"
"Jul 21, 2014","2,278.56","2,277.01","2,286.27","2,272.20","3.72B","0.26%"
"Jul 18, 2014","2,272.55","2,271.46","2,281.61","2,256.88","6.23B","-0.20%"
"Jul 17, 2014","2,277.15","2,267.09","2,277.15","2,261.85","3.91B","0.35%"
"Jul 16, 2014","2,269.23","2,265.07","2,277.33","2,261.28","2.83B","0.36%"
"Jul 15, 2014","2,261.14","2,275.44","2,276.34","2,256.01","3.44B","-0.33%"
"Jul 14, 2014","2,268.60","2,262.06","2,273.82","2,259.00","2.77B","0.79%"
"Jul 10, 2014","2,250.83","2,242.77","2,252.50","2,240.71","2.82B","0.78%"
"Jul 09, 2014","2,233.42","2,230.01","2,241.24","2,227.20","1.43B","-0.02%"
"Jul 08, 2014","2,233.84","2,229.87","2,242.85","2,228.82","1.66B","0.41%"
"Jul 07, 2014","2,224.66","2,220.64","2,231.23","2,216.67","2.18B","0.51%"
"Jul 04, 2014","2,213.34","2,218.16","2,227.80","2,213.05","3.21B","0.14%"
"Jul 03, 2014","2,210.20","2,210.73","2,215.62","2,202.34","2.65B","0.02%"
"Jul 02, 2014","2,209.66","2,210.86","2,214.64","2,201.71","2.53B","0.36%"
"Jun 30, 2014","2,201.83","2,207.51","2,214.28","2,198.93","2.50B","0.14%"
"Jun 27, 2014","2,198.72","2,192.78","2,209.89","2,180.48","2.58B","0.47%"
"Jun 26, 2014","2,188.49","2,179.86","2,190.01","2,178.40","2.27B","0.68%"
"Jun 25, 2014","2,173.66","2,163.87","2,175.91","2,158.14","2.36B","0.60%"
"Jun 24, 2014","2,160.77","2,169.24","2,170.07","2,148.92","4.16B","-0.59%"
"Jun 23, 2014","2,173.54","2,177.29","2,181.40","2,169.33","3.63B","0.14%"
"Jun 20, 2014","2,170.50","2,167.90","2,172.53","2,158.68","3.25B","0.35%"
"Jun 19, 2014","2,163.03","2,154.14","2,165.27","2,138.71","2.33B","0.73%"
"Jun 18, 2014","2,147.40","2,178.40","2,180.74","2,143.99","2.57B","-1.42%"
"Jun 17, 2014","2,178.35","2,187.21","2,190.11","2,174.24","2.49B","-0.19%"
"Jun 16, 2014","2,182.41","2,163.45","2,186.77","2,163.30","2.22B","1.18%"
"Jun 13, 2014","2,157.02","2,158.28","2,170.02","2,153.36","3.79B","-0.14%"
"Jun 12, 2014","2,160.15","2,167.31","2,176.22","2,160.02","4.00B","-0.54%"
"Jun 11, 2014","2,171.88","2,181.44","2,182.81","2,159.39","5.61B","-0.45%"
"Jun 10, 2014","2,181.68","2,157.87","2,182.73","2,150.85","4.93B","0.85%"
"Jun 09, 2014","2,163.19","2,176.95","2,178.94","2,157.36","2.52B","-0.16%"
"Jun 06, 2014","2,166.64","2,171.82","2,173.86","2,160.42","2.67B","0.41%"
"Jun 05, 2014","2,157.83","2,160.26","2,161.87","2,144.80","2.03B","0.23%"
"Jun 04, 2014","2,152.80","2,164.91","2,167.65","2,150.01","3.86B","-0.40%"
"Jun 03, 2014","2,161.49","2,163.32","2,167.69","2,147.52","4.12B","1.04%"
"Jun 02, 2014","2,139.15","2,111.38","2,141.11","2,109.11","4.35B","2.05%"
"May 30, 2014","2,096.24","2,093.14","2,104.67","2,091.44","4.16B","0.45%"
"May 29, 2014","2,086.83","2,080.86","2,095.14","2,079.95","2.70B","0.42%"
"May 28, 2014","2,078.15","2,073.17","2,088.76","2,071.01","3.10B","0.80%"
"May 27, 2014","2,061.71","2,062.98","2,069.02","2,051.69","2.36B","0.20%"
"May 26, 2014","2,057.61","2,073.02","2,073.65","2,045.26","2.37B","-0.68%"
"May 23, 2014","2,071.74","2,043.80","2,072.91","2,040.50","3.09B","-0.69%"
"May 22, 2014","2,086.19","2,096.30","2,104.49","2,081.04","2.77B","0.08%"
"May 21, 2014","2,084.57","2,072.37","2,090.74","2,070.60","1.43B","0.52%"
"May 20, 2014","2,073.87","2,074.82","2,084.25","2,063.76","1.72B","-1.29%"
"May 19, 2014","2,100.98","2,092.46","2,101.47","2,089.14","1.12B","0.40%"
"May 16, 2014","2,092.57","2,066.97","2,098.12","2,064.48","1.73B","0.86%"
"May 15, 2014","2,074.80","2,072.82","2,077.28","2,062.09","1.48B","-0.05%"
"May 14, 2014","2,075.84","2,053.75","2,075.95","2,053.64","1.71B","1.53%"
"May 12, 2014","2,044.56","2,047.92","2,053.20","2,037.20","1.05B","-0.25%"
"May 09, 2014","2,049.59","2,046.47","2,061.35","2,038.97","1.34B","-0.08%"
"May 08, 2014","2,051.21","2,083.39","2,086.24","2,049.55","1.71B","-1.78%"
"May 07, 2014","2,088.47","2,070.43","2,090.82","2,065.25","1.88B","-0.13%"
"May 06, 2014","2,091.21","2,122.62","2,126.67","2,091.09","1.66B","-1.30%"
"May 02, 2014","2,118.70","2,111.04","2,119.49","2,109.29","1.40B","0.50%"
"Apr 30, 2014","2,108.13","2,105.66","2,115.23","2,103.20","1.55B","0.28%"
"Apr 29, 2014","2,102.21","2,097.23","2,106.58","2,090.48","1.16B","0.00%"
"Apr 28, 2014","2,102.19","2,098.51","2,111.81","2,098.03","2.12B","0.28%"
"Apr 25, 2014","2,096.29","2,115.29","2,121.76","2,096.29","2.04B","-1.20%"
"Apr 24, 2014","2,121.74","2,126.40","2,128.76","2,116.70","1.94B","-0.14%"
"Apr 23, 2014","2,124.67","2,118.33","2,128.19","2,116.88","1.71B","0.58%"
"Apr 22, 2014","2,112.50","2,116.73","2,119.70","2,101.27","1.39B","0.14%"
"Apr 21, 2014","2,109.54","2,104.79","2,115.41","2,098.41","1.15B","0.26%"
"Apr 18, 2014","2,104.15","2,107.95","2,114.32","2,101.75","2.01B","0.01%"
"Apr 17, 2014","2,103.98","2,091.90","2,109.18","2,091.13","1.76B","0.53%"
"Apr 16, 2014","2,092.85","2,073.61","2,093.40","2,072.47","969.47M","0.98%"
"Apr 11, 2014","2,072.61","2,064.01","2,073.02","2,059.25","850.09M","-0.06%"
"Apr 10, 2014","2,073.87","2,065.64","2,074.27","2,057.12","1.09B","0.61%"
"Apr 09, 2014","2,061.20","2,065.39","2,074.55","2,058.18","1.07B","0.18%"
"Apr 08, 2014","2,057.55","2,080.13","2,091.50","2,056.87","1.30B","-1.03%"
"Apr 04, 2014","2,079.00","2,079.62","2,088.58","2,072.45","1.29B","0.04%"
"Apr 03, 2014","2,078.18","2,084.88","2,090.48","2,072.28","1.86B","-0.45%"
"Apr 02, 2014","2,087.48","2,076.39","2,088.64","2,067.36","1.97B","0.73%"
"Apr 01, 2014","2,072.36","2,056.05","2,072.36","2,050.20","1.29B","0.94%"
"Mar 31, 2014","2,053.06","2,048.80","2,056.27","2,044.43","914.72M","0.60%"
"Mar 28, 2014","2,040.85","2,019.40","2,056.62","2,017.89","1.57B","1.13%"
"Mar 27, 2014","2,018.10","2,026.81","2,033.78","2,015.39","2.85B","-0.32%"
"Mar 26, 2014","2,024.56","2,020.85","2,029.06","2,017.67","1.12B","0.52%"
"Mar 25, 2014","2,014.13","2,007.60","2,014.26","1,991.60","1.38B","0.44%"
"Mar 24, 2014","2,005.26","2,020.29","2,021.23","2,001.88","1.87B","-0.82%"
"Mar 21, 2014","2,021.88","2,025.46","2,027.43","2,009.64","1.76B","-0.09%"
"Mar 20, 2014","2,023.68","2,017.05","2,023.68","2,006.61","1.56B","-0.25%"
"Mar 19, 2014","2,028.76","2,047.00","2,056.17","2,022.04","2.34B","-0.67%"
"Mar 18, 2014","2,042.44","2,052.80","2,055.49","2,041.12","2.21B","-0.28%"
"Mar 17, 2014","2,048.13","2,042.47","2,048.48","2,030.54","1.48B","0.40%"
"Mar 14, 2014","2,040.07","2,028.89","2,040.07","2,022.24","1.73B","-0.02%"
"Mar 13, 2014","2,040.48","2,026.08","2,040.90","2,025.26","2.28B","1.14%"
"Mar 12, 2014","2,017.48","2,023.05","2,032.39","2,017.23","1.59B","-0.69%"
"Mar 11, 2014","2,031.51","2,012.66","2,034.83","2,011.26","2.11B","1.27%"
"Mar 10, 2014","2,005.96","2,014.29","2,017.55","1,988.87","1.96B","-0.53%"
"Mar 07, 2014","2,016.64","2,017.50","2,022.82","2,009.89","1.85B","0.17%"
"Mar 06, 2014","2,013.14","2,015.83","2,017.31","2,006.49","3.35B","-0.09%"
"Mar 05, 2014","2,014.88","2,020.55","2,025.05","2,001.27","1.85B","0.43%"
"Mar 04, 2014","2,006.17","2,004.85","2,014.37","2,002.87","1.85B","0.48%"
"Mar 03, 2014","1,996.49","1,982.22","2,008.65","1,981.84","2.50B","1.16%"
"Feb 28, 2014","1,973.69","1,961.04","1,975.77","1,953.68","1.49B","0.65%"
"Feb 27, 2014","1,961.02","1,940.86","1,966.35","1,939.37","1.34B","1.19%"
"Feb 26, 2014","1,938.03","1,937.60","1,946.13","1,934.01","861.54M","0.07%"
"Feb 25, 2014","1,936.67","1,939.64","1,951.99","1,929.53","1.05B","0.21%"
"Feb 24, 2014","1,932.56","1,928.23","1,937.94","1,919.87","850.15M","-0.23%"
"Feb 21, 2014","1,937.09","1,938.07","1,946.49","1,922.21","1.12B","-0.01%"
"Feb 20, 2014","1,937.36","1,954.79","1,960.06","1,932.28","1.61B","-1.52%"
"Feb 19, 2014","1,967.19","1,985.56","1,987.39","1,962.77","1.72B","-0.48%"
"Feb 18, 2014","1,976.70","1,979.15","1,982.82","1,958.35","1.80B","-0.54%"
"Feb 17, 2014","1,987.48","1,964.59","1,988.94","1,959.90","1.94B","1.79%"
"Feb 13, 2014","1,952.45","1,956.62","1,961.95","1,946.57","1.56B","-0.22%"
"Feb 12, 2014","1,956.67","1,932.58","1,957.05","1,930.56","1.42B","1.51%"
"Feb 11, 2014","1,927.49","1,922.31","1,933.29","1,913.37","1.06B","0.49%"
"Feb 10, 2014","1,918.16","1,936.11","1,939.62","1,913.94","1.42B","-0.54%"
"Feb 07, 2014","1,928.51","1,938.90","1,944.45","1,926.54","2.06B","0.13%"
"Feb 06, 2014","1,926.01","1,916.90","1,926.34","1,909.79","1.56B","1.29%"
"Feb 05, 2014","1,901.40","1,907.05","1,913.70","1,887.70","1.22B","0.28%"
"Feb 04, 2014","1,896.02","1,905.12","1,908.56","1,891.69","1.16B","-1.52%"
"Feb 03, 2014","1,925.37","1,908.87","1,929.92","1,906.52","1.25B","1.58%"
"Jan 31, 2014","1,895.39","1,883.66","1,895.82","1,882.08","894.23M","0.99%"
"Jan 30, 2014","1,876.76","1,875.92","1,883.33","1,866.51","816.59M","-0.68%"
"Jan 29, 2014","1,889.66","1,896.97","1,904.71","1,884.54","1.08B","-0.13%"
"Jan 28, 2014","1,892.16","1,917.93","1,919.71","1,885.76","1.39B","-1.51%"
"Jan 27, 2014","1,921.14","1,934.03","1,937.42","1,919.19","1.25B","-2.24%"
"Jan 24, 2014","1,965.24","1,965.09","1,975.95","1,952.27","1.59B","0.54%"
"Jan 23, 2014","1,954.62","1,927.82","1,961.33","1,919.98","1.76B","1.57%"
"Jan 22, 2014","1,924.38","1,909.98","1,933.68","1,906.05","1.58B","-0.18%"
"Jan 21, 2014","1,927.90","1,931.73","1,948.02","1,914.00","1.41B","0.25%"
"Jan 20, 2014","1,923.08","1,925.42","1,937.40","1,920.05","932.97M","-0.54%"
"Jan 17, 2014","1,933.51","1,949.15","1,951.56","1,918.39","3.21B","-0.52%"
"Jan 16, 2014","1,943.52","1,911.86","1,950.73","1,909.76","2.30B","2.04%"
"Jan 15, 2014","1,904.73","1,932.72","1,940.86","1,902.41","1.86B","-1.71%"
"Jan 14, 2014","1,937.91","1,906.50","1,946.87","1,902.83","2.16B","0.97%"
"Jan 13, 2014","1,919.20","1,852.24","1,919.58","1,852.13","1.50B","2.57%"
"Jan 10, 2014","1,871.11","1,855.84","1,878.78","1,843.92","1.15B","-0.22%"
"Jan 09, 2014","1,875.23","1,886.12","1,908.93","1,869.00","1.43B","0.03%"
"Jan 08, 2014","1,874.70","1,880.33","1,901.64","1,865.89","1.73B","-0.33%"
"Jan 07, 2014","1,880.87","1,838.41","1,881.04","1,835.27","1.80B","2.82%"
"Jan 06, 2014","1,829.31","1,812.26","1,831.22","1,782.94","1.71B","0.81%"
"Jan 03, 2014","1,814.62","1,798.58","1,830.87","1,786.40","2.07B","-0.46%"
"Jan 02, 2014","1,823.00","1,921.71","1,923.26","1,823.00","1.87B","-5.70%"
